city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
Burbank,2020-02-19 22:53:00,20.0,21.0,Haze,987.8,7.0,0.0,20.0
Burbank,2020-02-19 23:53:00,20.0,21.0,Haze,987.8,15.0,0.0,20.0
Burbank,2020-02-20 00:53:00,18.0,21.0,Haze,987.8,13.0,0.0,18.0
Burbank,2020-02-20 01:53:00,17.0,33.0,Fair,988.13,11.0,0.0,17.0
Burbank,2020-02-20 02:53:00,15.0,33.0,Fair,988.78,6.0,0.0,15.0
Burbank,2020-02-20 03:53:00,15.0,33.0,Fair,989.11,6.0,0.0,15.0
Burbank,2020-02-20 04:53:00,14.0,33.0,Fair,989.77,6.0,0.0,14.0
Burbank,2020-02-20 05:53:00,14.0,33.0,Fair,990.1,7.0,0.0,14.0
Burbank,2020-02-20 06:53:00,13.0,33.0,Fair,990.1,0.0,0.0,13.0
Burbank,2020-02-20 07:53:00,12.0,33.0,Fair,990.43,0.0,0.0,12.0
Burbank,2020-02-20 08:53:00,12.0,33.0,Fair,990.1,0.0,0.0,12.0
Burbank,2020-02-20 09:53:00,11.0,33.0,Fair,989.77,6.0,0.0,11.0
Burbank,2020-02-20 10:53:00,11.0,33.0,Fair,989.77,0.0,0.0,11.0
Burbank,2020-02-20 11:53:00,9.0,33.0,Fair,989.44,0.0,0.0,9.0
Burbank,2020-02-20 12:53:00,9.0,33.0,Fair,989.44,0.0,0.0,9.0
Burbank,2020-02-20 13:53:00,9.0,33.0,Fair,989.77,0.0,0.0,9.0
Burbank,2020-02-20 14:53:00,8.0,34.0,Fair,990.76,0.0,0.0,8.0
Burbank,2020-02-20 15:53:00,12.0,34.0,Fair,991.09,0.0,0.0,12.0
Burbank,2020-02-20 16:53:00,15.0,34.0,Fair,991.75,6.0,0.0,15.0
Burbank,2020-02-20 17:53:00,18.0,34.0,Fair,991.75,7.0,0.0,18.0
Burbank,2020-02-20 18:53:00,22.0,34.0,Fair,991.75,0.0,0.0,22.0
Burbank,2020-02-20 19:53:00,23.0,34.0,Fair,990.76,15.0,0.0,23.0
Burbank,2020-02-20 20:53:00,24.0,34.0,Fair,989.77,19.0,0.0,24.0
Burbank,2020-02-20 21:53:00,25.0,34.0,Fair,988.78,11.0,0.0,24.0
Burbank,2020-02-20 22:53:00,26.0,34.0,Fair,988.45,11.0,0.0,25.0
Burbank,2020-02-20 23:53:00,25.0,34.0,Fair,988.45,13.0,0.0,24.0
Burbank,2020-02-21 00:53:00,24.0,34.0,Fair,988.13,11.0,0.0,24.0
Burbank,2020-02-21 01:53:00,22.0,33.0,Fair,988.13,6.0,0.0,22.0
Burbank,2020-02-21 02:53:00,20.0,33.0,Fair,988.45,0.0,0.0,20.0
Burbank,2020-02-21 03:53:00,19.0,33.0,Fair,988.78,6.0,0.0,19.0
Burbank,2020-02-21 04:53:00,17.0,33.0,Fair,989.44,7.0,0.0,17.0
Burbank,2020-02-21 05:53:00,16.0,33.0,Fair,989.77,7.0,0.0,16.0
Burbank,2020-02-21 06:53:00,15.0,29.0,Partly Cloudy,989.77,6.0,0.0,15.0
Burbank,2020-02-21 07:53:00,14.0,29.0,Partly Cloudy,989.44,6.0,0.0,14.0
Burbank,2020-02-21 08:53:00,14.0,29.0,Partly Cloudy,989.11,6.0,0.0,14.0
Burbank,2020-02-21 09:53:00,14.0,29.0,Partly Cloudy,989.11,0.0,0.0,14.0
Burbank,2020-02-21 10:53:00,12.0,29.0,Partly Cloudy,988.13,6.0,0.0,12.0
Burbank,2020-02-21 11:53:00,12.0,29.0,Partly Cloudy,988.13,0.0,0.0,12.0
Burbank,2020-02-21 12:53:00,11.0,33.0,Fair,987.47,0.0,0.0,11.0
Burbank,2020-02-21 13:53:00,12.0,29.0,Partly Cloudy,987.8,6.0,0.0,12.0
Burbank,2020-02-21 14:53:00,12.0,28.0,Mostly Cloudy,988.45,0.0,0.0,12.0
Burbank,2020-02-21 15:53:00,16.0,30.0,Partly Cloudy,989.11,9.0,0.0,16.0
Burbank,2020-02-21 16:53:00,19.0,30.0,Partly Cloudy,989.11,0.0,0.0,19.0
Burbank,2020-02-21 17:53:00,21.0,28.0,Mostly Cloudy,988.78,6.0,0.0,21.0
Burbank,2020-02-21 18:53:00,23.0,28.0,Mostly Cloudy,988.78,19.0,0.0,23.0
Burbank,2020-02-21 19:53:00,24.0,30.0,Partly Cloudy,988.13,20.0,0.0,24.0
Burbank,2020-02-21 20:53:00,24.0,30.0,Partly Cloudy,986.81,22.0,0.0,24.0
Burbank,2020-02-21 21:53:00,24.0,30.0,Partly Cloudy,986.15,20.0,0.0,24.0
Burbank,2020-02-21 22:53:00,24.0,26.0,Cloudy,986.15,15.0,0.0,24.0
Burbank,2020-02-21 23:53:00,23.0,26.0,Cloudy,985.82,17.0,0.0,23.0
Burbank,2020-02-22 00:53:00,22.0,26.0,Cloudy,985.49,20.0,0.0,22.0
Burbank,2020-02-22 01:53:00,19.0,11.0,Light Rain,986.15,15.0,0.0,19.0
Burbank,2020-02-22 02:53:00,16.0,26.0,Cloudy,987.8,15.0,0.0,16.0
Burbank,2020-02-22 03:53:00,15.0,27.0,Mostly Cloudy,988.45,17.0,0.0,15.0
Burbank,2020-02-22 04:06:00,16.0,26.0,Cloudy,988.45,13.0,0.0,16.0
Burbank,2020-02-22 04:53:00,15.0,27.0,Mostly Cloudy,988.45,19.0,0.0,15.0
Burbank,2020-02-22 05:53:00,15.0,26.0,Cloudy,988.45,17.0,0.0,15.0
Burbank,2020-02-22 06:53:00,14.0,27.0,Mostly Cloudy,987.8,15.0,0.0,14.0
Burbank,2020-02-22 07:53:00,14.0,26.0,Cloudy,987.47,20.0,0.0,14.0
Burbank,2020-02-22 08:53:00,14.0,27.0,Mostly Cloudy,987.8,20.0,0.0,14.0
Burbank,2020-02-22 09:25:00,14.0,26.0,Cloudy,987.8,20.0,0.0,14.0
Burbank,2020-02-22 09:50:00,14.0,26.0,Cloudy,987.8,19.0,0.0,14.0
Burbank,2020-02-22 09:53:00,14.0,26.0,Cloudy,988.13,17.0,0.0,14.0
Burbank,2020-02-22 10:14:00,14.0,26.0,Cloudy,987.8,13.0,0.0,14.0
Burbank,2020-02-22 10:53:00,13.0,11.0,Light Rain,987.8,13.0,0.0,13.0
Burbank,2020-02-22 11:24:00,13.0,27.0,Mostly Cloudy,986.81,20.0,0.51,13.0
Burbank,2020-02-22 11:53:00,13.0,27.0,Mostly Cloudy,987.14,13.0,0.51,13.0
Burbank,2020-02-22 12:53:00,13.0,26.0,Cloudy,987.47,11.0,0.0,13.0
Burbank,2020-02-22 13:53:00,13.0,26.0,Cloudy,987.14,17.0,0.0,13.0
Burbank,2020-02-22 14:53:00,12.0,26.0,Cloudy,987.8,13.0,0.0,12.0
Burbank,2020-02-22 15:53:00,13.0,30.0,Partly Cloudy,988.78,17.0,0.0,13.0
Burbank,2020-02-22 16:53:00,14.0,30.0,Partly Cloudy,989.11,17.0,0.0,14.0
Burbank,2020-02-22 17:53:00,15.0,26.0,Cloudy,989.11,7.0,0.0,15.0
Burbank,2020-02-22 18:53:00,15.0,30.0,Partly Cloudy,988.78,17.0,0.0,15.0
Burbank,2020-02-22 19:53:00,16.0,30.0,Partly Cloudy,988.78,13.0,0.0,16.0
Burbank,2020-02-22 20:53:00,17.0,38.0,Thunder in the Vicinity,987.8,11.0,0.0,17.0
Burbank,2020-02-22 21:01:00,17.0,38.0,Thunder in the Vicinity,988.13,15.0,0.0,17.0
Burbank,2020-02-22 21:12:00,17.0,30.0,Partly Cloudy,988.13,19.0,0.0,17.0
Burbank,2020-02-22 21:53:00,15.0,11.0,Light Rain,988.13,13.0,0.0,15.0
Burbank,2020-02-22 22:53:00,16.0,28.0,Mostly Cloudy,988.13,0.0,0.0,16.0
Burbank,2020-02-22 23:53:00,15.0,11.0,Light Rain,988.13,15.0,0.0,15.0
Burbank,2020-02-23 00:53:00,14.0,26.0,Cloudy,989.11,7.0,0.51,14.0
Burbank,2020-02-23 01:53:00,13.0,26.0,Cloudy,989.44,0.0,0.0,13.0
Burbank,2020-02-23 02:53:00,13.0,26.0,Cloudy,990.1,6.0,0.0,13.0
Burbank,2020-02-23 03:53:00,13.0,27.0,Mostly Cloudy,990.43,7.0,0.0,13.0
Burbank,2020-02-23 04:00:00,13.0,26.0,Cloudy,990.76,6.0,0.0,13.0
Burbank,2020-02-23 04:23:00,13.0,26.0,Cloudy,990.76,0.0,0.0,13.0
Burbank,2020-02-23 04:53:00,13.0,27.0,Mostly Cloudy,991.42,6.0,0.0,13.0
Burbank,2020-02-23 05:53:00,13.0,26.0,Cloudy,991.75,7.0,0.0,13.0
Burbank,2020-02-23 06:13:00,12.0,26.0,Cloudy,992.08,11.0,0.0,12.0
Burbank,2020-02-23 06:53:00,12.0,26.0,Cloudy,992.08,0.0,0.0,12.0
Burbank,2020-02-23 07:53:00,13.0,27.0,Mostly Cloudy,992.41,0.0,0.0,13.0
Burbank,2020-02-23 08:53:00,13.0,27.0,Mostly Cloudy,992.73,0.0,0.0,13.0
Burbank,2020-02-23 09:53:00,12.0,29.0,Partly Cloudy,993.06,0.0,0.0,12.0
Burbank,2020-02-23 10:53:00,11.0,29.0,Partly Cloudy,992.73,0.0,0.0,11.0
Burbank,2020-02-23 11:53:00,12.0,26.0,Cloudy,993.06,0.0,0.0,12.0
Burbank,2020-02-23 12:53:00,11.0,33.0,Fair,993.72,7.0,0.0,11.0
Burbank,2020-02-23 13:53:00,10.0,33.0,Fair,994.71,0.0,0.0,10.0
Burbank,2020-02-23 14:53:00,9.0,34.0,Fair,995.37,0.0,0.0,9.0
Burbank,2020-02-23 15:53:00,11.0,34.0,Fair,996.03,0.0,0.0,11.0
Burbank,2020-02-23 16:53:00,12.0,34.0,Fair,996.69,11.0,0.0,12.0
Burbank,2020-02-23 17:53:00,14.0,34.0,Fair,997.02,6.0,0.0,14.0
Burbank,2020-02-23 18:53:00,16.0,30.0,Partly Cloudy,997.02,7.0,0.0,16.0
Burbank,2020-02-23 19:53:00,17.0,34.0,Fair,996.69,11.0,0.0,17.0
Burbank,2020-02-23 20:53:00,17.0,34.0,Fair,995.7,11.0,0.0,17.0
Burbank,2020-02-23 21:53:00,17.0,34.0,Fair,995.37,17.0,0.0,17.0
Burbank,2020-02-23 22:53:00,18.0,34.0,Fair,995.04,9.0,0.0,18.0
Burbank,2020-02-23 23:53:00,18.0,34.0,Fair,994.71,11.0,0.0,18.0
Burbank,2020-02-24 00:53:00,17.0,34.0,Fair,994.38,17.0,0.0,17.0
Burbank,2020-02-24 01:53:00,15.0,33.0,Fair,994.71,13.0,0.0,15.0
Burbank,2020-02-24 02:53:00,13.0,33.0,Fair,995.04,7.0,0.0,13.0
Burbank,2020-02-24 03:53:00,13.0,33.0,Fair,995.04,9.0,0.0,13.0
Burbank,2020-02-24 04:53:00,13.0,33.0,Fair,995.37,7.0,0.0,13.0
Burbank,2020-02-24 05:53:00,13.0,33.0,Fair,995.7,0.0,0.0,13.0
Burbank,2020-02-24 06:53:00,12.0,33.0,Fair,995.37,0.0,0.0,12.0
Burbank,2020-02-24 07:53:00,11.0,33.0,Fair,995.37,0.0,0.0,11.0
Burbank,2020-02-24 08:53:00,11.0,33.0,Fair,995.37,0.0,0.0,11.0
Burbank,2020-02-24 09:53:00,9.0,33.0,Fair,995.04,0.0,0.0,9.0
Burbank,2020-02-24 10:53:00,9.0,33.0,Fair,994.71,0.0,0.0,9.0
Burbank,2020-02-24 11:53:00,9.0,33.0,Fair,994.71,0.0,0.0,9.0
Burbank,2020-02-24 12:53:00,9.0,33.0,Fair,995.04,0.0,0.0,9.0
Burbank,2020-02-24 13:53:00,8.0,33.0,Fair,995.04,0.0,0.0,8.0
Burbank,2020-02-24 14:53:00,8.0,34.0,Fair,995.04,0.0,0.0,8.0
Burbank,2020-02-24 15:53:00,10.0,34.0,Fair,995.37,0.0,0.0,10.0
Burbank,2020-02-24 16:53:00,13.0,34.0,Fair,995.37,0.0,0.0,13.0
Burbank,2020-02-24 17:53:00,15.0,34.0,Fair,994.71,0.0,0.0,15.0
Burbank,2020-02-24 17:58:00,15.0,34.0,Fair,994.71,0.0,0.0,15.0
Burbank,2020-02-24 18:53:00,17.0,34.0,Fair,994.38,6.0,0.0,17.0
Burbank,2020-02-24 19:53:00,19.0,34.0,Fair,993.39,6.0,0.0,19.0
Burbank,2020-02-24 20:53:00,21.0,34.0,Fair,992.08,0.0,0.0,21.0
Burbank,2020-02-24 21:53:00,21.0,34.0,Fair,991.42,13.0,0.0,21.0
Burbank,2020-02-24 22:53:00,22.0,34.0,Fair,990.76,13.0,0.0,22.0
Burbank,2020-02-24 23:53:00,20.0,34.0,Fair,990.76,13.0,0.0,20.0
Burbank,2020-02-25 00:53:00,19.0,30.0,Partly Cloudy,990.43,9.0,0.0,19.0
Burbank,2020-02-25 01:53:00,17.0,33.0,Fair,991.09,6.0,0.0,17.0
Burbank,2020-02-25 02:53:00,17.0,33.0,Fair,991.42,0.0,0.0,17.0
Burbank,2020-02-25 03:53:00,16.0,33.0,Fair,991.42,6.0,0.0,16.0
Burbank,2020-02-25 04:53:00,16.0,33.0,Fair,991.42,6.0,0.0,16.0
Burbank,2020-02-25 05:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
Burbank,2020-02-25 06:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
Burbank,2020-02-25 07:53:00,12.0,33.0,Fair,992.08,0.0,0.0,12.0
Burbank,2020-02-25 08:53:00,12.0,33.0,Fair,992.08,0.0,0.0,12.0
Burbank,2020-02-25 09:53:00,11.0,33.0,Fair,992.08,6.0,0.0,11.0
Burbank,2020-02-25 10:53:00,10.0,33.0,Fair,992.08,6.0,0.0,10.0
Burbank,2020-02-25 11:53:00,9.0,33.0,Fair,992.08,0.0,0.0,9.0
Burbank,2020-02-25 12:53:00,11.0,33.0,Fair,992.08,7.0,0.0,11.0
Burbank,2020-02-25 13:53:00,10.0,33.0,Fair,992.41,0.0,0.0,10.0
Burbank,2020-02-25 14:53:00,11.0,34.0,Fair,993.06,0.0,0.0,11.0
Burbank,2020-02-25 15:53:00,14.0,34.0,Fair,994.05,6.0,0.0,14.0
Burbank,2020-02-25 16:53:00,17.0,34.0,Fair,994.38,0.0,0.0,17.0
Burbank,2020-02-25 17:53:00,20.0,34.0,Fair,994.38,6.0,0.0,20.0
Burbank,2020-02-25 18:53:00,23.0,34.0,Fair,994.71,0.0,0.0,23.0
Burbank,2020-02-25 19:53:00,26.0,34.0,Fair,994.05,7.0,0.0,25.0
Burbank,2020-02-25 20:53:00,28.0,34.0,Fair,993.06,15.0,0.0,26.0
Burbank,2020-02-25 21:53:00,26.0,34.0,Fair,992.73,20.0,0.0,25.0
Burbank,2020-02-25 22:53:00,26.0,34.0,Fair,992.73,20.0,0.0,25.0
Burbank,2020-02-25 23:53:00,26.0,34.0,Fair,992.73,11.0,0.0,25.0
Burbank,2020-02-26 00:53:00,25.0,11.0,Light Rain,993.06,11.0,0.0,24.0
Burbank,2020-02-26 01:53:00,23.0,33.0,Fair,993.39,6.0,0.0,23.0
Burbank,2020-02-26 02:53:00,20.0,33.0,Fair,994.05,0.0,0.0,20.0
Burbank,2020-02-26 03:53:00,19.0,33.0,Fair,994.71,0.0,0.0,19.0
Burbank,2020-02-26 04:53:00,17.0,33.0,Fair,995.37,0.0,0.0,17.0
Burbank,2020-02-26 05:53:00,16.0,33.0,Fair,996.03,7.0,0.0,16.0
Burbank,2020-02-26 06:53:00,16.0,33.0,Fair,996.36,6.0,0.0,16.0
Burbank,2020-02-26 07:53:00,14.0,33.0,Fair,996.36,0.0,0.0,14.0
Burbank,2020-02-26 08:53:00,13.0,33.0,Fair,996.69,0.0,0.0,13.0
Burbank,2020-02-26 09:53:00,13.0,33.0,Fair,996.69,7.0,0.0,13.0
Burbank,2020-02-26 10:53:00,12.0,33.0,Fair,996.36,7.0,0.0,12.0
Burbank,2020-02-26 11:53:00,11.0,33.0,Fair,996.36,0.0,0.0,11.0
Burbank,2020-02-26 12:53:00,10.0,33.0,Fair,997.02,0.0,0.0,10.0
Burbank,2020-02-26 13:53:00,9.0,33.0,Fair,997.02,0.0,0.0,9.0
Burbank,2020-02-26 14:53:00,9.0,34.0,Fair,997.67,0.0,0.0,9.0
Burbank,2020-02-26 15:53:00,14.0,34.0,Fair,998.33,0.0,0.0,14.0
Burbank,2020-02-26 16:53:00,16.0,34.0,Fair,998.33,9.0,0.0,16.0
Burbank,2020-02-26 17:53:00,18.0,34.0,Fair,998.33,9.0,0.0,18.0
Burbank,2020-02-26 18:53:00,21.0,34.0,Fair,997.67,7.0,0.0,21.0
Burbank,2020-02-26 19:53:00,23.0,34.0,Fair,996.69,6.0,0.0,23.0
Burbank,2020-02-26 20:53:00,24.0,34.0,Fair,995.7,7.0,0.0,24.0
Burbank,2020-02-26 21:53:00,26.0,34.0,Fair,994.71,7.0,0.0,24.0
Burbank,2020-02-26 22:53:00,26.0,34.0,Fair,994.05,13.0,0.0,25.0
Burbank,2020-02-26 23:53:00,25.0,30.0,Partly Cloudy,993.72,17.0,0.0,24.0
Burbank,2020-02-27 00:53:00,23.0,30.0,Partly Cloudy,993.72,11.0,0.0,23.0
Burbank,2020-02-27 01:53:00,21.0,29.0,Partly Cloudy,993.72,9.0,0.0,21.0
Burbank,2020-02-27 02:53:00,19.0,29.0,Partly Cloudy,993.72,0.0,0.0,19.0
Burbank,2020-02-27 03:53:00,18.0,29.0,Partly Cloudy,993.72,0.0,0.0,18.0
Burbank,2020-02-27 04:53:00,17.0,33.0,Fair,994.05,6.0,0.0,17.0
Burbank,2020-02-27 05:53:00,16.0,33.0,Fair,994.38,0.0,0.0,16.0
Burbank,2020-02-27 06:53:00,15.0,33.0,Fair,994.38,6.0,0.0,15.0
Burbank,2020-02-27 07:53:00,13.0,33.0,Fair,994.38,6.0,0.0,13.0
Burbank,2020-02-27 08:53:00,12.0,33.0,Fair,994.38,0.0,0.0,12.0
Burbank,2020-02-27 09:53:00,12.0,33.0,Fair,994.05,0.0,0.0,12.0
Burbank,2020-02-27 10:53:00,11.0,33.0,Fair,993.72,0.0,0.0,11.0
Burbank,2020-02-27 11:53:00,11.0,33.0,Fair,993.39,6.0,0.0,11.0
Burbank,2020-02-27 12:53:00,11.0,33.0,Fair,993.39,0.0,0.0,11.0
Burbank,2020-02-27 13:53:00,11.0,33.0,Fair,993.39,0.0,0.0,11.0
Burbank,2020-02-27 14:53:00,10.0,34.0,Fair,994.05,0.0,0.0,10.0
Burbank,2020-02-27 15:53:00,14.0,34.0,Fair,994.05,0.0,0.0,14.0
Burbank,2020-02-27 16:53:00,20.0,34.0,Fair,994.05,6.0,0.0,20.0
Burbank,2020-02-27 17:53:00,23.0,34.0,Fair,994.05,6.0,0.0,23.0
Burbank,2020-02-27 18:53:00,26.0,34.0,Fair,993.72,7.0,0.0,24.0
Burbank,2020-02-27 19:53:00,27.0,34.0,Fair,993.06,6.0,0.0,26.0
Burbank,2020-02-27 20:53:00,27.0,34.0,Fair,992.41,7.0,0.0,26.0
Burbank,2020-02-27 21:53:00,28.0,34.0,Fair,991.75,0.0,0.0,26.0
Burbank,2020-02-27 22:53:00,27.0,34.0,Fair,991.75,11.0,0.0,26.0
Burbank,2020-02-27 23:53:00,27.0,34.0,Fair,991.75,0.0,0.0,26.0
Burbank,2020-02-28 00:53:00,26.0,34.0,Fair,992.08,6.0,0.0,25.0
Burbank,2020-02-28 01:53:00,24.0,33.0,Fair,992.08,7.0,0.0,24.0
Burbank,2020-02-28 02:53:00,22.0,26.0,Cloudy,992.08,6.0,0.0,22.0
Burbank,2020-02-28 03:53:00,21.0,26.0,Cloudy,992.41,0.0,0.0,21.0
Burbank,2020-02-28 04:53:00,21.0,33.0,Fair,992.41,0.0,0.0,21.0
Burbank,2020-02-28 05:53:00,20.0,33.0,Fair,992.73,0.0,0.0,20.0
Burbank,2020-02-28 06:53:00,19.0,26.0,Cloudy,992.41,9.0,0.0,19.0
Burbank,2020-02-28 07:53:00,18.0,33.0,Fair,992.73,6.0,0.0,18.0
Burbank,2020-02-28 08:53:00,18.0,26.0,Cloudy,992.41,9.0,0.0,18.0
Burbank,2020-02-28 09:53:00,16.0,33.0,Fair,991.75,9.0,0.0,16.0
Burbank,2020-02-28 10:53:00,16.0,33.0,Fair,991.75,0.0,0.0,16.0
Burbank,2020-02-28 11:53:00,14.0,27.0,Mostly Cloudy,991.42,7.0,0.0,14.0
Burbank,2020-02-28 12:53:00,16.0,27.0,Mostly Cloudy,991.42,7.0,0.0,16.0
Burbank,2020-02-28 13:53:00,13.0,29.0,Partly Cloudy,991.75,6.0,0.0,13.0
Burbank,2020-02-28 14:53:00,15.0,28.0,Mostly Cloudy,991.75,0.0,0.0,15.0
Burbank,2020-02-28 15:53:00,17.0,30.0,Partly Cloudy,992.73,0.0,0.0,17.0
Burbank,2020-02-28 16:53:00,19.0,30.0,Partly Cloudy,992.73,0.0,0.0,19.0
Burbank,2020-02-28 17:53:00,23.0,30.0,Partly Cloudy,992.41,0.0,0.0,23.0
Burbank,2020-02-28 18:53:00,27.0,34.0,Fair,992.08,0.0,0.0,26.0
Burbank,2020-02-28 19:53:00,28.0,30.0,Partly Cloudy,991.42,,0.0,26.0
Burbank,2020-02-28 20:20:00,27.0,30.0,Partly Cloudy,991.09,13.0,0.0,26.0
Burbank,2020-02-28 20:53:00,27.0,28.0,Mostly Cloudy,990.76,9.0,0.0,26.0
Burbank,2020-02-28 21:53:00,28.0,28.0,Mostly Cloudy,989.77,0.0,0.0,26.0
Burbank,2020-02-28 22:53:00,28.0,30.0,Partly Cloudy,989.11,,0.0,27.0
Burbank,2020-02-28 23:53:00,27.0,28.0,Mostly Cloudy,989.11,19.0,0.0,26.0
Burbank,2020-02-29 00:53:00,24.0,26.0,Cloudy,989.44,11.0,0.0,24.0
Burbank,2020-02-29 01:53:00,24.0,27.0,Mostly Cloudy,990.43,0.0,0.0,24.0
Burbank,2020-02-29 02:53:00,23.0,27.0,Mostly Cloudy,990.43,7.0,0.0,23.0
Burbank,2020-02-29 03:53:00,22.0,29.0,Partly Cloudy,990.76,0.0,0.0,22.0
Burbank,2020-02-29 04:53:00,18.0,29.0,Partly Cloudy,991.09,11.0,0.0,18.0
Burbank,2020-02-29 05:53:00,18.0,27.0,Mostly Cloudy,991.42,7.0,0.0,18.0
Burbank,2020-02-29 06:53:00,17.0,27.0,Mostly Cloudy,991.09,11.0,0.0,17.0
Burbank,2020-02-29 07:53:00,17.0,29.0,Partly Cloudy,990.76,7.0,0.0,17.0
Burbank,2020-02-29 08:53:00,14.0,29.0,Partly Cloudy,990.43,9.0,0.0,14.0
Burbank,2020-02-29 09:53:00,14.0,29.0,Partly Cloudy,990.1,0.0,0.0,14.0
Burbank,2020-02-29 10:53:00,13.0,29.0,Partly Cloudy,989.44,6.0,0.0,13.0
Burbank,2020-02-29 11:53:00,13.0,26.0,Cloudy,989.77,0.0,0.0,13.0
Burbank,2020-02-29 12:53:00,14.0,27.0,Mostly Cloudy,989.44,0.0,0.0,14.0
Burbank,2020-02-29 13:53:00,13.0,28.0,Mostly Cloudy,989.44,0.0,0.0,13.0
Burbank,2020-02-29 14:53:00,12.0,30.0,Partly Cloudy,989.44,0.0,0.0,12.0
Burbank,2020-02-29 15:53:00,14.0,28.0,Mostly Cloudy,990.43,6.0,0.0,14.0
Burbank,2020-02-29 16:53:00,15.0,26.0,Cloudy,990.43,6.0,0.0,15.0
Burbank,2020-02-29 17:53:00,17.0,30.0,Partly Cloudy,990.1,13.0,0.0,17.0
Burbank,2020-02-29 18:53:00,19.0,30.0,Partly Cloudy,989.77,20.0,0.0,19.0
Burbank,2020-02-29 19:53:00,18.0,30.0,Partly Cloudy,989.44,20.0,0.0,18.0
Burbank,2020-02-29 20:53:00,20.0,34.0,Fair,988.45,17.0,0.0,20.0
Burbank,2020-02-29 21:53:00,21.0,34.0,Fair,987.8,17.0,0.0,21.0
Burbank,2020-02-29 22:53:00,19.0,34.0,Fair,987.14,17.0,0.0,19.0
Burbank,2020-02-29 23:53:00,19.0,34.0,Fair,987.14,17.0,0.0,19.0
Burbank,2020-03-01 00:53:00,18.0,34.0,Fair,986.81,15.0,0.0,18.0
Burbank,2020-03-01 01:53:00,17.0,33.0,Fair,987.14,11.0,0.0,17.0
Burbank,2020-03-01 02:53:00,15.0,33.0,Fair,987.47,9.0,0.0,15.0
Burbank,2020-03-01 03:20:00,14.0,27.0,Mostly Cloudy,987.8,13.0,0.0,14.0
Burbank,2020-03-01 03:53:00,14.0,26.0,Cloudy,988.13,15.0,0.0,14.0
Burbank,2020-03-01 04:53:00,14.0,26.0,Cloudy,988.45,13.0,0.0,14.0
Burbank,2020-03-01 05:53:00,13.0,26.0,Cloudy,988.45,20.0,0.0,13.0
Burbank,2020-03-01 06:12:00,13.0,29.0,Partly Cloudy,988.13,24.0,0.0,13.0
Burbank,2020-03-01 06:53:00,13.0,33.0,Fair,988.13,13.0,0.0,13.0
Burbank,2020-03-01 07:28:00,13.0,27.0,Mostly Cloudy,988.13,13.0,0.0,13.0
Burbank,2020-03-01 07:35:00,13.0,29.0,Partly Cloudy,988.13,15.0,0.0,13.0
Burbank,2020-03-01 07:53:00,12.0,33.0,Fair,988.13,13.0,0.0,12.0
Burbank,2020-03-01 08:53:00,13.0,27.0,Mostly Cloudy,988.13,7.0,0.0,13.0
Burbank,2020-03-01 09:53:00,13.0,27.0,Mostly Cloudy,987.47,15.0,0.0,13.0
Burbank,2020-03-01 10:44:00,12.0,26.0,Cloudy,986.81,9.0,0.0,12.0
Burbank,2020-03-01 10:53:00,13.0,26.0,Cloudy,986.81,11.0,0.0,13.0
Burbank,2020-03-01 11:53:00,13.0,26.0,Cloudy,986.15,17.0,0.0,13.0
Burbank,2020-03-01 12:17:00,13.0,26.0,Cloudy,985.82,19.0,0.0,13.0
Burbank,2020-03-01 12:53:00,13.0,26.0,Cloudy,986.15,20.0,0.0,13.0
Burbank,2020-03-01 13:16:00,13.0,11.0,Light Rain,986.15,15.0,0.0,13.0
Burbank,2020-03-01 13:53:00,12.0,26.0,Cloudy,985.82,20.0,0.0,12.0
Burbank,2020-03-01 14:29:00,12.0,26.0,Cloudy,986.15,13.0,0.0,12.0
Burbank,2020-03-01 14:53:00,12.0,26.0,Cloudy,985.82,19.0,0.0,12.0
Burbank,2020-03-01 15:53:00,12.0,28.0,Mostly Cloudy,986.48,15.0,0.0,12.0
Burbank,2020-03-01 16:53:00,13.0,26.0,Cloudy,986.81,20.0,0.0,13.0
Burbank,2020-03-01 17:53:00,13.0,26.0,Cloudy,986.15,19.0,0.0,13.0
Burbank,2020-03-01 18:14:00,13.0,26.0,Cloudy,986.48,20.0,0.0,13.0
Burbank,2020-03-01 18:25:00,13.0,26.0,Cloudy,986.48,22.0,0.0,13.0
Burbank,2020-03-01 18:53:00,14.0,26.0,Cloudy,986.48,22.0,0.0,14.0
Burbank,2020-03-01 19:53:00,13.0,28.0,Mostly Cloudy,986.15,19.0,0.0,13.0
Burbank,2020-03-01 20:53:00,13.0,26.0,Cloudy,985.49,13.0,0.0,13.0
Burbank,2020-03-01 21:53:00,14.0,30.0,Partly Cloudy,984.83,20.0,0.0,14.0
Burbank,2020-03-01 22:53:00,13.0,30.0,Partly Cloudy,984.5,24.0,0.0,13.0
Burbank,2020-03-01 23:53:00,13.0,28.0,Mostly Cloudy,984.5,13.0,0.0,13.0
Burbank,2020-03-02 00:31:00,13.0,30.0,Partly Cloudy,984.17,19.0,0.0,13.0
Burbank,2020-03-02 00:53:00,12.0,30.0,Partly Cloudy,984.17,19.0,0.0,12.0
